listing_id,date
5031363,2017-04-01
5031363,2017-04-13
5031363,2017-05-03
18043307,2017-06-18
18043307,2017-07-22
18043307,2017-09-05
19661940,2017-08-28
18500432,2017-05-11
18500432,2017-05-30
18500432,2017-06-12
18500432,2017-06-22
18500432,2017-07-01
18500432,2017-07-14
18500432,2017-08-02
18500432,2017-09-05
19438334,2017-09-03
19438334,2017-09-13
19438334,2017-09-18
19438334,2017-09-28
19438334,2017-10-02
17639371,2017-05-28
17639371,2017-08-20
12211839,2016-04-12
12211839,2016-04-17
12211839,2016-04-20
12211839,2016-04-22
12211839,2016-04-23
12211839,2016-04-24
12211839,2016-04-29
12211839,2016-05-01
12211839,2016-05-06
12211839,2016-05-08
12211839,2016-05-12
12211839,2016-05-15
12211839,2016-05-23
12211839,2016-05-30
21088376,2017-10-03
21088376,2017-10-09
21088376,2017-10-17
21088376,2017-11-12
21088376,2017-11-16
7130898,2015-08-07
7130898,2015-08-09
7130898,2015-08-14
7130898,2015-08-17
7130898,2015-08-20
7130898,2015-08-30
7130898,2015-09-07
7130898,2015-09-11
7130898,2015-09-20
7130898,2015-09-21
7130898,2015-09-28
7130898,2015-09-30
7130898,2015-10-03
7130898,2015-10-05
7130898,2015-10-26
7130898,2015-11-08
7130898,2015-11-15
7130898,2015-11-22
7130898,2015-12-11
7130898,2015-12-12
7130898,2015-12-31
7130898,2016-01-05
7130898,2016-01-16
7130898,2016-01-20
7130898,2016-01-23
7130898,2016-01-24
7130898,2016-01-31
7130898,2016-02-02
7130898,2016-02-05
7130898,2016-02-07
7130898,2016-02-10
7130898,2016-02-12
7130898,2016-02-17
7130898,2016-02-20
7130898,2016-02-24
7130898,2016-02-26
7130898,2016-02-28
7130898,2016-03-06
7130898,2016-03-09
7130898,2016-03-11
7130898,2016-03-17
7130898,2016-03-20
7130898,2016-03-28
7130898,2016-04-07
7130898,2016-04-10
7130898,2016-04-17
7130898,2016-04-24
7130898,2016-04-26
7130898,2016-04-30
7130898,2016-05-04
7130898,2016-05-07
7130898,2016-05-09
7130898,2016-05-16
7130898,2016-05-25
7130898,2016-05-27
7130898,2016-05-29
7130898,2016-06-04
7130898,2016-06-08
7130898,2016-06-10
7130898,2016-06-13
7130898,2016-06-15
7130898,2016-06-18
7130898,2016-06-20
7130898,2016-06-21
7130898,2016-06-23
7130898,2016-07-02
7130898,2016-07-03
7130898,2016-07-09
7130898,2016-07-11
7130898,2016-07-13
7130898,2016-07-14
7130898,2016-07-15
7130898,2016-07-17
7130898,2016-07-21
7130898,2016-07-23
7130898,2016-07-26
7130898,2016-07-29
7130898,2016-07-31
7130898,2016-08-04
7130898,2016-08-05
7130898,2016-08-08
7130898,2016-08-12
7130898,2016-08-15
7130898,2016-08-15
7130898,2016-08-17
7130898,2016-08-18
7130898,2016-08-20
7130898,2016-08-27
7130898,2016-09-01
7130898,2016-09-06
7130898,2016-09-11
7130898,2016-09-14
7130898,2016-09-30
7130898,2016-10-01
7130898,2016-10-10
7130898,2016-10-13
7130898,2016-10-19
7130898,2016-10-28
7130898,2016-10-30
7130898,2016-11-02
7130898,2016-11-14
7130898,2016-11-17
7130898,2016-11-20
7130898,2016-12-04
7130898,2016-12-09
7130898,2016-12-10
7130898,2016-12-28
7130898,2017-01-02
7130898,2017-01-03
7130898,2017-01-12
7130898,2017-01-14
7130898,2017-01-15
7130898,2017-01-19
7130898,2017-01-22
7130898,2017-02-02
7130898,2017-02-03
7130898,2017-02-09
7130898,2017-02-27
7130898,2017-03-04
7130898,2017-03-15
7130898,2017-03-17
7130898,2017-03-21
7130898,2017-03-26
7130898,2017-04-03
7130898,2017-04-09
7130898,2017-04-30
7130898,2017-05-08
7130898,2017-05-16
7130898,2017-05-21
7130898,2017-05-22
7130898,2017-05-24
7130898,2017-05-30
7130898,2017-05-31
7130898,2017-06-01
7130898,2017-06-04
7130898,2017-06-07
7130898,2017-06-11
7130898,2017-06-24
7130898,2017-06-25
7130898,2017-07-01
7130898,2017-07-02
7130898,2017-07-03
7130898,2017-07-06
7130898,2017-07-09
7130898,2017-08-11
7130898,2017-08-25
7130898,2017-08-29
7130898,2017-08-31
7130898,2017-09-01
7130898,2017-09-12
7130898,2017-09-14
7130898,2017-09-17
7130898,2017-09-18
7130898,2017-09-21
7130898,2017-09-22
7130898,2017-09-27
7130898,2017-09-29
7130898,2017-10-02
7130898,2017-10-05
7130898,2017-10-15
7130898,2017-10-25
7130898,2017-10-27
7130898,2017-11-01
7130898,2017-11-05
20692400,2017-09-18
20692400,2017-10-08
20692400,2017-10-22
20692400,2017-10-31
12464711,2017-04-03
12464711,2017-04-30
12464711,2017-06-05
12464711,2017-06-15
12464711,2017-08-15
12464711,2017-08-24
12464711,2017-08-28
12464711,2017-09-08
12464711,2017-10-02
12464711,2017-10-18
12464711,2017-10-22
15022946,2016-10-02
15022946,2016-10-06
15022946,2016-10-08
15022946,2016-10-11
15022946,2016-10-22
15022946,2016-10-24
15022946,2016-10-27
15022946,2016-10-31
15022946,2016-11-04
15022946,2016-11-06
15022946,2016-11-14
15022946,2016-11-19
15022946,2016-11-30
15022946,2016-12-04
15022946,2016-12-11
15022946,2016-12-16
15022946,2016-12-20
15022946,2016-12-25
15022946,2016-12-27
15022946,2017-01-03
15022946,2017-01-05
15022946,2017-01-08
15022946,2017-01-11
15022946,2017-01-21
15022946,2017-01-30
15022946,2017-02-04
15022946,2017-02-06
15022946,2017-02-08
15022946,2017-02-12
15022946,2017-02-15
15022946,2017-02-21
15022946,2017-02-25
15022946,2017-02-26
15022946,2017-03-06
15022946,2017-03-08
15022946,2017-03-11
15022946,2017-03-13
15022946,2017-03-15
15022946,2017-03-20
15022946,2017-03-23
15022946,2017-03-27
15022946,2017-03-30
15022946,2017-04-06
15022946,2017-04-10
15022946,2017-04-16
15022946,2017-04-19
15022946,2017-04-23
15022946,2017-04-30
15022946,2017-05-08
15022946,2017-05-09
15022946,2017-05-15
15022946,2017-05-18
15022946,2017-05-21
15022946,2017-05-23
15022946,2017-05-24
15022946,2017-05-29
15022946,2017-06-07
15022946,2017-06-09
15022946,2017-06-11
15022946,2017-06-13
15022946,2017-06-22
15022946,2017-06-26
15022946,2017-06-30
15022946,2017-07-02
15022946,2017-07-02
15022946,2017-07-06
15022946,2017-07-09
15022946,2017-07-11
15022946,2017-07-16
15022946,2017-07-20
15022946,2017-07-28
15022946,2017-07-29
15022946,2017-07-31
15022946,2017-08-01
15022946,2017-08-03
15022946,2017-08-12
15022946,2017-08-16
15022946,2017-08-20
15022946,2017-08-26
15022946,2017-08-30
15022946,2017-09-02
15022946,2017-09-04
15022946,2017-09-06
15022946,2017-09-08
15022946,2017-09-11
15022946,2017-09-14
15022946,2017-09-17
15022946,2017-10-02
15022946,2017-10-03
15022946,2017-10-04
15022946,2017-10-08
15022946,2017-10-10
15022946,2017-10-16
15022946,2017-10-19
15022946,2017-10-22
15022946,2017-10-25
15022946,2017-10-28
15022946,2017-11-01
15022946,2017-11-05
15022946,2017-11-09
15022946,2017-11-13
15022946,2017-11-17
15022946,2017-11-19
6808485,2017-06-16
14949538,2016-09-18
14949538,2016-09-29
14949538,2016-10-03
14949538,2016-10-24
14949538,2016-10-28
14949538,2016-11-09
14949538,2016-11-14
14949538,2016-11-25
14949538,2016-12-04
14949538,2016-12-23
14949538,2016-12-28
14949538,2017-01-01
14949538,2017-03-13
14949538,2017-03-27
14949538,2017-05-02
14949538,2017-05-19
14949538,2017-06-21
14949538,2017-07-04
14949538,2017-07-28
14949538,2017-09-23
8969110,2015-12-01
8969110,2016-05-02
8969110,2016-05-29
8969110,2016-10-10
8969110,2016-10-13
8969110,2016-10-17
8969110,2016-10-21
8969110,2016-10-24
19475279,2017-07-15
19475279,2017-07-18
19475279,2017-07-20
19475279,2017-07-31
19475279,2017-08-03
19475279,2017-08-04
19475279,2017-08-05
19475279,2017-08-13
19475279,2017-08-27
19475279,2017-09-03
19475279,2017-09-05
19475279,2017-09-08
19475279,2017-09-26
19475279,2017-10-01
19475279,2017-10-21
19475279,2017-10-30
19475279,2017-11-05
19475279,2017-11-13
9654110,2016-07-06
9654110,2016-07-18
9654110,2016-07-25
9654110,2016-07-29
9654110,2016-08-02
9654110,2016-08-08
9654110,2017-06-24
9654110,2017-07-03
9654110,2017-07-07
9654110,2017-07-10
2653512,2015-03-19
2653512,2015-05-02
2653512,2015-05-15
2653512,2015-05-31
2653512,2015-07-10
2653512,2015-07-31
2653512,2015-09-22
2653512,2015-09-27
2653512,2015-10-09
2653512,2015-10-15
2653512,2015-10-24
2653512,2015-11-14
2653512,2015-11-22
2653512,2015-12-30
2653512,2016-01-19
2653512,2016-01-25
2653512,2016-01-28
2653512,2016-02-01
2653512,2016-02-21
2653512,2016-02-28
2653512,2016-03-22
2653512,2016-04-02
2653512,2016-04-12
2653512,2016-04-19
2653512,2016-04-24
2653512,2016-04-29
2653512,2016-05-03
2653512,2016-05-08
2653512,2016-05-20
2653512,2016-05-24
2653512,2016-05-27
2653512,2016-05-30
2653512,2016-06-03
2653512,2016-06-17
2653512,2016-06-22
2653512,2016-06-30
2653512,2016-07-07
2653512,2016-07-21
2653512,2016-08-15
2653512,2016-08-20
2653512,2016-08-26
2653512,2016-09-09
2653512,2016-10-01
2653512,2016-10-05
2653512,2016-10-08
2653512,2016-10-16
2653512,2016-10-25
2653512,2016-11-01
2653512,2016-11-06
2653512,2016-11-13
2653512,2016-11-27
2653512,2016-12-01
2653512,2016-12-12
2653512,2017-01-01
2653512,2017-01-06
2653512,2017-01-18
2653512,2017-01-24
2653512,2017-02-12
2653512,2017-03-07
2653512,2017-03-11
2653512,2017-06-12
2653512,2017-06-18
2653512,2017-06-25
2653512,2017-07-20
2653512,2017-07-28
2653512,2017-08-18
2653512,2017-08-27
2653512,2017-09-26
2653512,2017-10-25
2653512,2017-11-07
16895126,2017-02-05
16895126,2017-02-15
16895126,2017-02-18
16895126,2017-02-20
16895126,2017-03-01
16895126,2017-03-03
16895126,2017-03-06
16895126,2017-03-19
16895126,2017-03-22
16895126,2017-03-31
16895126,2017-04-12
16895126,2017-04-14
16895126,2017-04-17
16895126,2017-04-21
16895126,2017-04-30
16895126,2017-05-01
16895126,2017-05-04
16895126,2017-05-05
16895126,2017-05-09
16895126,2017-05-17
16895126,2017-05-23
16895126,2017-05-24
16895126,2017-05-27
16895126,2017-05-29
16895126,2017-06-02
16895126,2017-06-06
16895126,2017-06-07
16895126,2017-06-09
16895126,2017-06-12
16895126,2017-06-16
16895126,2017-06-20
16895126,2017-06-23
16895126,2017-06-25
16895126,2017-06-26
16895126,2017-06-29
16895126,2017-07-01
16895126,2017-07-04
16895126,2017-07-07
16895126,2017-07-12
16895126,2017-07-14
16895126,2017-07-19
16895126,2017-07-23
16895126,2017-07-28
16895126,2017-08-01
16895126,2017-08-07
16895126,2017-08-20
16895126,2017-09-17
16895126,2017-09-18
16895126,2017-09-27
16895126,2017-09-29
16895126,2017-10-11
16895126,2017-10-16
16895126,2017-10-18
16895126,2017-10-22
20030129,2017-08-11
20030129,2017-08-15
20030129,2017-08-21
20030129,2017-08-27
20030129,2017-09-04
20030129,2017-09-19
20030129,2017-09-29
20030129,2017-10-01
20030129,2017-10-04
20030129,2017-10-11
20030129,2017-10-15
20030129,2017-10-20
20030129,2017-10-22
20030129,2017-10-24
20030129,2017-11-09
4620794,2015-09-28
4620794,2016-02-28
4620794,2016-03-16
4620794,2016-06-05
4620794,2016-07-01
4620794,2016-07-12
4620794,2016-08-01
4620794,2016-08-19
4620794,2016-08-29
4620794,2016-09-06
4620794,2016-10-16
4620794,2017-01-02
4620794,2017-07-10
14932519,2016-10-10
14932519,2016-10-14
16221291,2017-01-01
16221291,2017-01-05
16221291,2017-01-08
16221291,2017-01-16
16221291,2017-01-21
16221291,2017-01-25
16221291,2017-02-01
16221291,2017-02-10
16221291,2017-03-11
16221291,2017-03-13
16221291,2017-03-18
16221291,2017-03-20
16221291,2017-03-25
16221291,2017-03-28
16221291,2017-03-31
16221291,2017-04-02
16221291,2017-04-09
16221291,2017-04-11
16221291,2017-04-15
16221291,2017-04-25
16221291,2017-04-26
16221291,2017-04-29
16221291,2017-05-02
16221291,2017-05-08
16221291,2017-05-15
16221291,2017-05-20
16221291,2017-05-23
16221291,2017-05-28
16221291,2017-06-04
16221291,2017-06-07
16221291,2017-06-12
16221291,2017-06-20
16221291,2017-06-23
16221291,2017-06-25
16221291,2017-06-28
16221291,2017-07-04
16221291,2017-07-07
16221291,2017-07-11
16221291,2017-07-16
16221291,2017-07-19
16221291,2017-07-23
16221291,2017-07-25
16221291,2017-08-03
16221291,2017-08-07
16221291,2017-08-12
16221291,2017-08-15
16221291,2017-08-20
16221291,2017-08-22
16221291,2017-08-23
16221291,2017-08-24
16221291,2017-08-26
16221291,2017-08-29
16221291,2017-09-02
16221291,2017-09-07
16221291,2017-09-10
16221291,2017-09-12
16221291,2017-09-13
16221291,2017-09-16
16221291,2017-09-18
16221291,2017-09-23
16221291,2017-09-26
16221291,2017-10-02
16221291,2017-10-10
16221291,2017-10-17
16221291,2017-10-24
16221291,2017-10-29
16221291,2017-11-05
21013413,2017-09-26
21013413,2017-10-01
21013413,2017-10-06
21013413,2017-10-11
21013413,2017-10-16
21013413,2017-10-23
21013413,2017-10-26
21013413,2017-10-30
21013413,2017-11-03
21013413,2017-11-19
21089471,2017-10-22
21089471,2017-10-25
21089471,2017-10-26
21089471,2017-10-30
21089471,2017-11-04
21089471,2017-11-08
21089471,2017-11-15
18963379,2017-06-02
18963379,2017-06-03
18963379,2017-06-04
18963379,2017-06-08
18963379,2017-06-12
18963379,2017-06-16
18963379,2017-06-19
18963379,2017-06-23
18963379,2017-07-01
18963379,2017-07-02
18963379,2017-07-03
18963379,2017-07-05
18963379,2017-07-09
18963379,2017-07-13
18963379,2017-07-20
18963379,2017-07-25
18963379,2017-07-28
18963379,2017-08-03
18963379,2017-08-08
18963379,2017-08-13
18963379,2017-08-18
18963379,2017-08-20
18963379,2017-08-23
18963379,2017-08-24
18963379,2017-09-04
18963379,2017-09-19
18963379,2017-09-26
18963379,2017-09-28
18963379,2017-10-01
18963379,2017-10-05
18963379,2017-10-08
18963379,2017-10-16
18963379,2017-10-18
18963379,2017-10-28
18963379,2017-11-08
13944212,2016-09-05
13944212,2016-09-19
13944212,2016-10-09
13944212,2016-10-23
13944212,2016-11-04
13944212,2017-01-15
13944212,2017-02-11
13944212,2017-03-12
13944212,2017-03-22
13944212,2017-04-21
13944212,2017-04-30
13944212,2017-05-15
13944212,2017-05-21
13944212,2017-05-29
13944212,2017-06-02
13944212,2017-06-19
13944212,2017-06-25
13944212,2017-07-01
13944212,2017-07-03
13944212,2017-07-09
13944212,2017-07-16
13944212,2017-07-20
13944212,2017-08-04
13944212,2017-08-11
13944212,2017-08-17
13944212,2017-08-21
13944212,2017-08-26
13944212,2017-08-31
13944212,2017-09-04
13944212,2017-09-18
13944212,2017-09-30
13944212,2017-10-03
13944212,2017-10-08
13944212,2017-10-15
13944212,2017-10-22
13944212,2017-10-29
13944212,2017-11-13
7826191,2015-09-25
7826191,2015-09-28
7826191,2015-10-11
7826191,2015-10-17
7826191,2015-11-03
7826191,2015-11-13
7826191,2015-11-16
7826191,2015-11-29
7826191,2016-01-01
7826191,2016-01-25
7826191,2016-02-01
7826191,2016-02-14
7826191,2016-03-04
7826191,2016-03-13
7826191,2016-03-20
7826191,2016-03-24
7826191,2016-03-25
7826191,2016-03-27
7826191,2016-04-12
7826191,2016-04-15
7826191,2016-04-23
7826191,2016-05-03
7826191,2016-05-15
7826191,2016-05-20
7826191,2016-05-30
7826191,2016-06-02
7826191,2016-06-04
7826191,2016-06-07
7826191,2016-06-12
7826191,2016-06-13
7826191,2016-06-19
7826191,2016-07-04
7826191,2016-07-10
7826191,2016-07-16
7826191,2016-07-19
7826191,2016-07-21
7826191,2016-07-24
7826191,2016-08-07
7826191,2016-08-21
7826191,2016-09-06
7826191,2016-09-11
7826191,2016-09-18
7826191,2016-09-25
7826191,2016-10-06
7826191,2016-10-11
7826191,2016-10-19
7826191,2016-10-23
7826191,2016-10-31
7826191,2016-11-14
7826191,2017-01-02
7826191,2017-01-23
7826191,2017-01-30
7826191,2017-02-12
7826191,2017-02-26
7826191,2017-02-27
7826191,2017-03-19
7826191,2017-04-02
7826191,2017-04-09
7826191,2017-04-16
7826191,2017-04-28
7826191,2017-04-30
7826191,2017-05-07
7826191,2017-05-25
7826191,2017-05-29
7826191,2017-06-09
7826191,2017-06-18
7826191,2017-07-01
7826191,2017-07-30
7826191,2017-08-06
7826191,2017-08-25
7826191,2017-08-27
7826191,2017-09-04
7826191,2017-09-07
7826191,2017-09-18
7826191,2017-09-24
7826191,2017-10-01
7826191,2017-10-11
7826191,2017-10-22
15989312,2016-12-05
15989312,2016-12-15
15989312,2016-12-18
15989312,2016-12-22
15989312,2016-12-26
15989312,2016-12-29
15989312,2017-01-05
15989312,2017-01-08
15989312,2017-01-09
15989312,2017-01-10
15989312,2017-01-11
15989312,2017-01-12
15989312,2017-01-16
15989312,2017-01-19
15989312,2017-01-21
15989312,2017-01-22
15989312,2017-01-26
15989312,2017-01-31
15989312,2017-02-02
15989312,2017-02-03
15989312,2017-02-10
15989312,2017-02-16
15989312,2017-02-23
15989312,2017-02-27
15989312,2017-02-28
15989312,2017-03-03
15989312,2017-03-13
15989312,2017-03-17
15989312,2017-03-20
15989312,2017-03-21
15989312,2017-04-04
15989312,2017-04-06
15989312,2017-04-15
15989312,2017-04-22
15989312,2017-04-23
15989312,2017-04-24
15989312,2017-04-29
15989312,2017-05-06
15989312,2017-05-14
15989312,2017-05-15
15989312,2017-05-21
15989312,2017-06-04
15989312,2017-06-19
15989312,2017-06-23
15989312,2017-07-02
15989312,2017-07-04
15989312,2017-07-06
15989312,2017-07-20
15989312,2017-07-23
15989312,2017-07-24
15989312,2017-08-04
15989312,2017-08-11
15989312,2017-08-14
15989312,2017-08-17
15989312,2017-08-20
15989312,2017-08-29
15989312,2017-08-31
15989312,2017-09-03
15989312,2017-09-06
15989312,2017-09-08
15989312,2017-09-11
15989312,2017-09-13
15989312,2017-09-14
15989312,2017-09-17
15989312,2017-09-19
15989312,2017-09-20
15989312,2017-09-21
15989312,2017-09-22
15989312,2017-09-23
15989312,2017-09-24
15989312,2017-09-25
15989312,2017-09-26
15989312,2017-10-01
15989312,2017-10-08
15989312,2017-10-10
15989312,2017-10-14
15989312,2017-10-15
15989312,2017-10-16
15989312,2017-10-18
15989312,2017-10-22
15989312,2017-10-27
1891877,2014-08-12
1891877,2014-08-30
1891877,2014-08-31
1891877,2014-09-22
1891877,2014-10-03
1891877,2015-06-06
1891877,2015-06-28
13589174,2016-07-25
13589174,2016-08-01
13589174,2016-08-07
13589174,2016-08-18
13589174,2016-08-21
13589174,2016-08-29
13589174,2016-09-05
13589174,2016-09-11
13589174,2016-09-18
13589174,2016-09-25
13589174,2016-10-04
13589174,2016-10-10
13589174,2016-10-23
13589174,2016-10-30
13589174,2016-11-22
13589174,2016-11-26
13589174,2016-12-04
13589174,2016-12-18
13589174,2016-12-28
13589174,2016-12-31
13589174,2017-01-04
13589174,2017-01-08
13589174,2017-01-16
13589174,2017-01-22
13589174,2017-02-07
13589174,2017-02-12
13589174,2017-02-18
13589174,2017-03-25
13589174,2017-03-29
13589174,2017-04-05
13589174,2017-04-16
13589174,2017-04-22
13589174,2017-05-10
13589174,2017-05-15
13589174,2017-05-23
13589174,2017-06-07
13589174,2017-06-18
13589174,2017-07-08
13589174,2017-07-16
13589174,2017-07-24
13589174,2017-07-30
13589174,2017-08-07
13589174,2017-08-15
13589174,2017-08-28
13589174,2017-09-06
13589174,2017-09-23
13589174,2017-09-27
13589174,2017-10-02
13589174,2017-10-08
13589174,2017-10-14
13589174,2017-10-22
13589174,2017-11-01
217715,2012-06-29
217715,2012-08-18
217715,2012-09-04
217715,2014-07-13
217715,2015-06-05
217715,2015-06-10
217715,2017-05-29
217715,2017-06-08
217715,2017-06-09
217715,2017-06-11
217715,2017-07-03
217715,2017-08-05
217715,2017-09-05
14556265,2016-10-24
14556265,2016-10-25
14556265,2016-10-26
14556265,2016-11-29
14556265,2016-12-31
14556265,2017-01-02
14556265,2017-01-21
14556265,2017-02-06
14556265,2017-02-20
14556265,2017-02-26
14556265,2017-03-05
14556265,2017-03-20
14556265,2017-04-22
14556265,2017-05-25
14556265,2017-06-08
14556265,2017-06-29
14556265,2017-07-22
14556265,2017-08-14
14556265,2017-08-26
14556265,2017-09-15
14556265,2017-10-22
9682108,2015-12-27
9682108,2016-01-03
9682108,2016-02-01
9682108,2016-02-11
9682108,2016-02-15
9682108,2016-03-20
9682108,2016-04-11
9682108,2016-04-25
9682108,2016-09-17
9682108,2016-11-26
9682108,2017-05-22
9682108,2017-05-28
9682108,2017-08-08
9682108,2017-11-05
21176335,2017-10-06
21176335,2017-10-10
21176335,2017-10-18
21176335,2017-10-25
16840452,2017-03-14
16840452,2017-03-19
16840452,2017-04-28
16840452,2017-05-02
16840452,2017-06-09
16840452,2017-06-21
16840452,2017-06-25
16840452,2017-07-17
16840452,2017-07-22
16840452,2017-08-13
16840452,2017-08-14
16840452,2017-09-03
16840452,2017-10-22
16840452,2017-10-28
19590059,2017-07-15
19590059,2017-07-23
19590059,2017-07-27
19590059,2017-07-31
19590059,2017-08-06
19590059,2017-08-09
19590059,2017-08-20
19590059,2017-08-23
19590059,2017-09-06
19590059,2017-09-13
19590059,2017-10-08
19590059,2017-10-24
19590059,2017-11-08
7205120,2015-07-12
7205120,2015-08-04
7205120,2015-08-08
7205120,2015-08-16
7205120,2015-09-21
7205120,2015-10-10
7205120,2015-10-11
7205120,2015-10-18
7205120,2015-10-19
7205120,2015-10-24
7205120,2015-10-25
7205120,2015-10-29
7205120,2015-10-31
7205120,2016-01-10
7205120,2016-01-23
7205120,2016-02-08
7205120,2016-02-19
7205120,2016-02-21
7205120,2016-03-12
7205120,2016-03-25
7205120,2016-03-30
7205120,2016-05-08
7205120,2016-05-15
7205120,2016-05-30
7205120,2016-06-05
7205120,2016-06-13
7205120,2016-06-27
7205120,2016-07-03
7205120,2016-08-07
7205120,2016-08-15
7205120,2016-09-18
7205120,2016-10-09
7205120,2016-10-23
7205120,2017-01-01
7205120,2017-03-12
7205120,2017-04-16
7205120,2017-04-24
7205120,2017-04-30
7205120,2017-05-11
7205120,2017-07-09
7205120,2017-07-15
7205120,2017-07-23
7205120,2017-07-31
7205120,2017-08-13
7205120,2017-08-21
7205120,2017-08-27
7205120,2017-09-04
7205120,2017-09-18
7205120,2017-09-26
7205120,2017-10-01
7205120,2017-10-08
7205120,2017-10-15
7205120,2017-10-24
7205120,2017-10-29
7205120,2017-11-12
2232323,2014-03-26
2232323,2014-07-22
2232323,2014-08-05
2232323,2014-09-02
2232323,2014-10-05
2232323,2014-10-21
2232323,2014-10-29
2232323,2014-12-01
2232323,2015-03-23
2232323,2015-04-08
2232323,2015-05-04
2232323,2015-05-18
2232323,2015-06-01
2232323,2015-06-09
2232323,2015-07-01
2232323,2015-07-16
2232323,2015-08-03
2232323,2015-09-15
2232323,2015-09-28
2232323,2015-10-09
2232323,2015-10-21
2232323,2015-11-15
2232323,2015-11-28
2232323,2015-12-30
2232323,2016-01-05
2232323,2016-03-04
2232323,2016-03-22
2232323,2016-03-27
2232323,2016-05-22
2232323,2016-06-19
2232323,2016-07-04
2232323,2016-07-23
2232323,2016-08-18
2232323,2016-09-11
2232323,2016-10-11
2232323,2016-10-31
2232323,2016-11-09
2232323,2016-11-26
2232323,2017-02-28
2232323,2017-04-01
2232323,2017-06-04
2232323,2017-08-23
2232323,2017-10-07
2232323,2017-11-22
21580502,2017-11-03
21580502,2017-11-04
21580502,2017-11-10
21580502,2017-11-16
21580502,2017-11-17
19195333,2017-06-18
19195333,2017-06-19
19195333,2017-06-26
19195333,2017-06-30
19195333,2017-07-09
19195333,2017-07-16
19195333,2017-07-18
19195333,2017-07-21
19195333,2017-07-23
19195333,2017-08-04
19195333,2017-08-06
19195333,2017-08-10
19195333,2017-08-13
19195333,2017-08-20
19195333,2017-08-21
19195333,2017-08-22
19195333,2017-08-27
19195333,2017-09-10
19195333,2017-09-17
19195333,2017-09-30
19195333,2017-10-08
19195333,2017-10-10
19195333,2017-10-16
19195333,2017-10-22
13511943,2016-07-31
13511943,2016-08-09
13511943,2016-08-21
13511943,2016-09-05
13511943,2016-09-12
13511943,2016-09-22
13511943,2016-10-10
13511943,2016-11-26
13511943,2016-12-26
13511943,2017-01-02
13511943,2017-07-04
13511943,2017-07-16
13511943,2017-07-24
13511943,2017-08-06
13511943,2017-08-13
13511943,2017-08-27
13511943,2017-09-04
13511943,2017-09-16
17270985,2017-02-27
17270985,2017-03-06
17270985,2017-03-12
17270985,2017-03-26
17270985,2017-04-02
17270985,2017-04-09
17270985,2017-04-16
17270985,2017-04-23
17270985,2017-05-02
17270985,2017-05-04
17270985,2017-05-18
17270985,2017-05-21
17270985,2017-06-11
17270985,2017-06-19
17270985,2017-06-26
17270985,2017-07-04
17270985,2017-07-09
17270985,2017-07-30
17270985,2017-08-27
17270985,2017-09-04
17270985,2017-09-18
17270985,2017-10-08
13542997,2016-07-10
13542997,2016-07-17
13542997,2016-07-24
13542997,2016-08-02
13542997,2016-08-06
13542997,2016-08-22
13542997,2016-09-02
13542997,2016-09-06
13542997,2016-09-26
13542997,2016-09-30
13542997,2016-11-02
13542997,2017-01-02
13542997,2017-03-30
14121372,2017-08-27
14121372,2017-09-04
14121372,2017-09-17
14121372,2017-10-01
14121372,2017-10-05
14121372,2017-10-11
14121372,2017-10-21
3653819,2014-12-22
3653819,2015-10-18
3653819,2015-11-06
3653819,2015-11-16
3653819,2016-01-06
3653819,2016-01-26
3653819,2016-02-14
3653819,2016-05-17
3653819,2016-06-20
18835849,2017-05-29
18835849,2017-06-09
18835849,2017-06-14
18835849,2017-07-16
18835849,2017-07-26
18835849,2017-08-18
18835849,2017-09-16
18835849,2017-09-30
18835849,2017-10-17
18835849,2017-10-31
18835849,2017-11-19
9997587,2015-12-26
9997587,2015-12-27
9997587,2015-12-28
9997587,2015-12-30
9997587,2016-01-02
9997587,2016-02-14
9997587,2016-02-15
9997587,2016-02-28
9997587,2016-03-06
9997587,2016-03-27
9997587,2016-05-22
9997587,2016-05-22
9997587,2016-05-31
9997587,2016-06-06
9997587,2016-08-01
9997587,2016-08-04
9997587,2016-08-29
9997587,2016-09-04
9997587,2016-09-19
9997587,2016-10-23
9997587,2016-12-31
21516952,2017-10-31
21516952,2017-11-06
21516952,2017-11-12
21516952,2017-11-15
21516952,2017-11-17
14185149,2016-07-29
14185149,2016-08-03
14185149,2016-08-08
14185149,2016-08-13
14185149,2016-08-16
14185149,2016-08-18
14185149,2016-08-21
14185149,2016-08-27
14185149,2016-08-28
14185149,2016-09-10
14185149,2016-09-16
14185149,2016-09-19
14185149,2016-10-01
14185149,2016-10-15
14185149,2016-10-21
14185149,2016-10-22
14185149,2016-10-23
14185149,2016-10-28
14185149,2016-10-29
14185149,2016-11-05
14185149,2016-11-06
14185149,2017-01-04
14185149,2017-01-09
14185149,2017-01-12
14185149,2017-01-15
14185149,2017-01-29
14185149,2017-02-10
14185149,2017-02-20
14185149,2017-04-09
14185149,2017-04-20
14185149,2017-04-21
14185149,2017-04-23
14185149,2017-04-30
14185149,2017-05-06
14185149,2017-05-08
14185149,2017-05-14
14185149,2017-05-17
14185149,2017-05-21
14185149,2017-05-26
14185149,2017-05-27
14185149,2017-05-31
14185149,2017-06-08
14185149,2017-06-14
14185149,2017-06-19
14185149,2017-06-22
14185149,2017-06-26
14185149,2017-07-04
14185149,2017-07-12
14185149,2017-07-14
14185149,2017-07-16
14185149,2017-07-18
14185149,2017-07-23
