id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
12072343,Perfect Loft in the Heart of it all!,11817280,Christine,,Highland,39.75763992850422,-105.01691430437245,Entire home/apt,110,180,64,2017-08-23,1.99,2,365
12091989,Modern Townhouse Walkable to Downtown Denver!,64427836,Bou,,Capitol Hill,39.73877179557636,-104.97772091276742,Entire home/apt,175,3,210,2018-12-09,6.45,1,83
12128272,Cute Carriage House (with bikes provided),48253778,Stephanie,,Whittier,39.75894856494957,-104.96058705094654,Entire home/apt,90,2,31,2018-11-11,0.94,1,128
12165714,Sunny Condo on City Park,42833542,Kellen,,City Park,39.74104027259235,-104.95286797841331,Entire home/apt,200,1,12,2018-01-01,0.37,1,17
12169772,Comfortable duplex close to downtown,11070277,Janet,,Sloan Lake,39.75001010378018,-105.02906714865881,Entire home/apt,105,3,56,2018-11-11,1.76,1,44
12169927,Modern apartment in LoHi,78356,Gabriel + Vanessa,,Highland,39.7659328975744,-105.0147131718534,Entire home/apt,115,3,127,2018-12-10,3.90,1,357
12172692,"Open, bright, mountain-view loft",20168663,Suzanne,,Five Points,39.760252444409865,-105.00016616657902,Entire home/apt,145,3,4,2016-08-02,0.13,1,0
12186872,Wash Park Carriage House Apartment,5492143,Adam,,Washington Park West,39.69931921610797,-104.98137233603653,Entire home/apt,83,1,153,2018-11-25,4.84,1,353
12194501,Townhouse near DTC & the lightrail,65553602,Jeff,,Hampden South,39.6413061552608,-104.88154636559553,Private room,53,1,112,2018-12-08,3.53,1,160
12204091,LoHi walk anywhere close to Downtown,35890384,Beatriz,,Highland,39.76519957311011,-105.00351650319296,Entire home/apt,100,2,2,2017-07-06,0.11,2,4
12207545,Beautiful home near Cherry Creek,1513183,Sharon,,Lowry Field,39.720381055940436,-104.90550777066201,Entire home/apt,178,3,4,2017-07-15,0.14,1,0
12210358,Spectacular Sloans Lake Treasure,7796684,Susan,,West Colfax,39.74373247113697,-105.04564355897384,Entire home/apt,200,2,48,2018-08-16,1.48,5,285
12211839,"Comfy, very affordable 2bd 2ba",4391882,Maria,,Goldsmith,39.67487869624589,-104.91628713183873,Entire home/apt,79,1,14,2016-05-30,0.43,1,0
12214224,Condo in Happening 5 Points Just Outside Downtown,43130573,Sarah,,Five Points,39.75211773031312,-104.97997870998672,Entire home/apt,122,2,43,2018-12-15,2.26,2,79
12227790,Bright Basement 1 Bedroom Apt.,65781133,Holley,,Whittier,39.75719171030534,-104.96423174131002,Entire home/apt,83,2,48,2018-11-18,1.47,1,347
12247042,Stylish Wash Park Condo,11571802,Izzy,,University Park,39.676509711845675,-104.95856413337519,Entire home/apt,189,1,13,2016-10-02,0.40,1,0
12267876,ROOFTOP DOWNTOWN VIEWS - Modern JeffPark Townhome,66076427,Chris,,Jefferson Park,39.747918402873026,-105.02094248385421,Entire home/apt,263,2,115,2018-12-16,3.54,1,111
12270856,Hip Neighborhood! Comfy house! No car needed!,2102215,Mckenzie,,Five Points,39.74946132563735,-104.97559917475172,Entire home/apt,139,1,37,2018-12-05,1.25,7,336
12276698,Downtown Casa in Denver’s Historic Arts District,29217734,Vincent,,Lincoln Park,39.72936154168853,-104.99589127999762,Entire home/apt,195,1,116,2018-12-13,5.70,7,344
12288253,Colorful & Loving 420-friendly Denver Condo,59101118,Lauren & Natalie,,Washington Virginia Vale,39.69457279150848,-104.90807264472262,Entire home/apt,54,1,316,2018-12-17,9.85,3,132
12291045,"2 bdrm lower level suite ~ cozy, clean & quiet!",66243351,Dianne,,Hampden,39.662927629616966,-104.88897121191594,Private room,60,2,34,2018-07-02,1.04,1,76
